Benchmark,IPC,Instructions,Cycles,Simulation Time,Blocked Read,Blocked Write,Invincible Activated,Invincible Freed,LLC LOAD Access,LLC LOAD Hit,LLC LOAD Miss,LLC PREFETCH Access,LLC PREFETCH Hit,LLC PREFETCH Miss,LLC RFO Access,LLC RFO Hit,LLC RFO Miss,LLC TOTAL Access,LLC TOTAL Hit,LLC TOTAL Miss,LLC TRANSLATION Access,LLC TRANSLATION Hit,LLC TRANSLATION Miss,LLC WRITE Access,LLC WRITE Hit,LLC WRITE Miss,cpu0_DTLB LOAD Access,cpu0_DTLB LOAD Hit,cpu0_DTLB LOAD Miss,cpu0_DTLB PREFETCH Access,cpu0_DTLB PREFETCH Hit,cpu0_DTLB PREFETCH Miss,cpu0_DTLB RFO Access,cpu0_DTLB RFO Hit,cpu0_DTLB RFO Miss,cpu0_DTLB TOTAL Access,cpu0_DTLB TOTAL Hit,cpu0_DTLB TOTAL Miss,cpu0_DTLB TRANSLATION Access,cpu0_DTLB TRANSLATION Hit,cpu0_DTLB TRANSLATION Miss,cpu0_DTLB WRITE Access,cpu0_DTLB WRITE Hit,cpu0_DTLB WRITE Miss,cpu0_ITLB LOAD Access,cpu0_ITLB LOAD Hit,cpu0_ITLB LOAD Miss,cpu0_ITLB PREFETCH Access,cpu0_ITLB PREFETCH Hit,cpu0_ITLB PREFETCH Miss,cpu0_ITLB RFO Access,cpu0_ITLB RFO Hit,cpu0_ITLB RFO Miss,cpu0_ITLB TOTAL Access,cpu0_ITLB TOTAL Hit,cpu0_ITLB TOTAL Miss,cpu0_ITLB TRANSLATION Access,cpu0_ITLB TRANSLATION Hit,cpu0_ITLB TRANSLATION Miss,cpu0_ITLB WRITE Access,cpu0_ITLB WRITE Hit,cpu0_ITLB WRITE Miss,cpu0_L1D LOAD Access,cpu0_L1D LOAD Hit,cpu0_L1D LOAD Miss,cpu0_L1D PREFETCH Access,cpu0_L1D PREFETCH Hit,cpu0_L1D PREFETCH Miss,cpu0_L1D RFO Access,cpu0_L1D RFO Hit,cpu0_L1D RFO Miss,cpu0_L1D TOTAL Access,cpu0_L1D TOTAL Hit,cpu0_L1D TOTAL Miss,cpu0_L1D TRANSLATION Access,cpu0_L1D TRANSLATION Hit,cpu0_L1D TRANSLATION Miss,cpu0_L1D WRITE Access,cpu0_L1D WRITE Hit,cpu0_L1D WRITE Miss,cpu0_L1I LOAD Access,cpu0_L1I LOAD Hit,cpu0_L1I LOAD Miss,cpu0_L1I PREFETCH Access,cpu0_L1I PREFETCH Hit,cpu0_L1I PREFETCH Miss,cpu0_L1I RFO Access,cpu0_L1I RFO Hit,cpu0_L1I RFO Miss,cpu0_L1I TOTAL Access,cpu0_L1I TOTAL Hit,cpu0_L1I TOTAL Miss,cpu0_L1I TRANSLATION Access,cpu0_L1I TRANSLATION Hit,cpu0_L1I TRANSLATION Miss,cpu0_L1I WRITE Access,cpu0_L1I WRITE Hit,cpu0_L1I WRITE Miss,cpu0_L2C LOAD Access,cpu0_L2C LOAD Hit,cpu0_L2C LOAD Miss,cpu0_L2C PREFETCH Access,cpu0_L2C PREFETCH Hit,cpu0_L2C PREFETCH Miss,cpu0_L2C RFO Access,cpu0_L2C RFO Hit,cpu0_L2C RFO Miss,cpu0_L2C TOTAL Access,cpu0_L2C TOTAL Hit,cpu0_L2C TOTAL Miss,cpu0_L2C TRANSLATION Access,cpu0_L2C TRANSLATION Hit,cpu0_L2C TRANSLATION Miss,cpu0_L2C WRITE Access,cpu0_L2C WRITE Hit,cpu0_L2C WRITE Miss,cpu0_STLB LOAD Access,cpu0_STLB LOAD Hit,cpu0_STLB LOAD Miss,cpu0_STLB PREFETCH Access,cpu0_STLB PREFETCH Hit,cpu0_STLB PREFETCH Miss,cpu0_STLB RFO Access,cpu0_STLB RFO Hit,cpu0_STLB RFO Miss,cpu0_STLB TOTAL Access,cpu0_STLB TOTAL Hit,cpu0_STLB TOTAL Miss,cpu0_STLB TRANSLATION Access,cpu0_STLB TRANSLATION Hit,cpu0_STLB TRANSLATION Miss,cpu0_STLB WRITE Access,cpu0_STLB WRITE Hit,cpu0_STLB WRITE Miss
627.cam4_s-573B.champsimtrace.txt,1.566,200000002,127748387,06 hr 27 min 06 sec,0,0,479260,444141,122389,48203,74186,0,0,0,967279,18789,948490,1937651,912745,1024906,2543,322,2221,845440,845431,9,27811544,27462999,348545,0,0,0,0,0,0,27811544,27462999,348545,0,0,0,0,0,0,4674716,4669308,5408,0,0,0,0,0,0,4674716,4669308,5408,0,0,0,0,0,0,25883909,25167745,716164,0,0,0,0,0,0,46627240,41619481,5007759,18232,15075,3157,20725099,16436661,4288438,5690097,5566007,124090,0,0,0,0,0,0,5690097,5566007,124090,0,0,0,0,0,0,424495,302106,122389,0,0,0,1055963,88684,967279,2535009,1442795,1092214,3128,585,2543,1051423,1051420,3,126859,108861,17998,0,0,0,0,0,0,126859,108861,17998,0,0,0,0,0,0
628.pop2_s-17B.champsimtrace.txt,2.202,200000001,90816641,04 hr 14 min 48 sec,0,0,429009,406751,940364,442356,498008,0,0,0,427167,164845,262322,1765382,1000047,765335,6768,1766,5002,391083,391080,3,27644213,27391251,252962,0,0,0,0,0,0,27644213,27391251,252962,0,0,0,0,0,0,464419,451547,12872,0,0,0,0,0,0,464419,451547,12872,0,0,0,0,0,0,30561390,26135808,4425582,0,0,0,0,0,0,44124576,36436561,7688015,11961,3419,8542,13551225,10297334,3253891,562327,342272,220055,0,0,0,0,0,0,562327,342272,220055,0,0,0,0,0,0,1536082,595718,940364,0,0,0,791978,364811,427167,3004924,1630623,1374301,8305,1537,6768,668559,668557,2,102931,93149,9782,0,0,0,0,0,0,102931,93149,9782,0,0,0,0,0,0
631.deepsjeng_s-928B.champsimtrace.txt,1.498,200000002,133479163,06 hr 50 min 38 sec,0,0,103448,103297,70717,11473,59244,0,0,0,5405,3071,2334,157930,46456,111474,52575,2679,49896,29233,29233,0,33971288,33830008,141280,0,0,0,0,0,0,33971288,33830008,141280,0,0,0,0,0,0,13275634,13274443,1191,0,0,0,0,0,0,13275634,13274443,1191,0,0,0,0,0,0,37248750,37008534,240216,0,0,0,0,0,0,61153848,60790139,363709,73322,9879,63443,23831776,23771726,60050,16217927,15968289,249638,0,0,0,0,0,0,16217927,15968289,249638,0,0,0,0,0,0,272279,201562,70717,0,0,0,18032,12627,5405,395494,266797,128697,63292,10717,52575,41891,41891,0,51164,15175,35989,0,0,0,0,0,0,51164,15175,35989,0,0,0,0,0,0
638.imagick_s-10316B.champsimtrace.txt,3.861,200000004,51794702,03 hr 30 min 45 sec,0,0,0,0,7745,4,7741,0,0,0,70,0,70,7896,85,7811,2,2,0,79,79,0,22296491,22026816,269675,0,0,0,0,0,0,22296491,22026816,269675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34299675,25304323,8995352,0,0,0,0,0,0,34309615,25311339,8998276,124,0,124,9816,7016,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778796,1771051,7745,0,0,0,1186,1116,70,1782937,1775120,7817,124,122,2,2831,2831,0,92876,92752,124,0,0,0,0,0,0,92876,92752,124,0,0,0,0,0,0
641.leela_s-800B.champsimtrace.txt,1.586,200000004,126081550,06 hr 17 min 07 sec,0,0,1958,1982,3521,1856,1665,0,0,0,926,662,264,5175,3201,1974,65,20,45,663,663,0,34977563,34882553,95010,0,0,0,0,0,0,34977563,34882553,95010,0,0,0,0,0,0,8478294,8478292,2,0,0,0,0,0,0,8478294,8478292,2,0,0,0,0,0,0,37927906,37680589,247317,0,0,0,0,0,0,60984863,60696499,288364,100,0,100,23056857,23015910,40947,9528076,9508913,19163,0,0,0,0,0,0,9528076,9508913,19163,0,0,0,0,0,0,182670,179149,3521,0,0,0,9855,8929,926,205308,200796,4512,100,35,65,12683,12683,0,79605,79505,100,0,0,0,0,0,0,79605,79505,100,0,0,0,0,0,0
644.nab_s-5853B.champsimtrace.txt,2.396,200000000,83483795,05 hr 09 min 00 sec,0,0,41855,41818,45038,2991,42047,0,0,0,139,86,53,47140,4479,42661,643,82,561,1320,1320,0,33767560,33645184,122376,0,0,0,0,0,0,33767560,33645184,122376,0,0,0,0,0,0,2344,2314,30,0,0,0,0,0,0,2344,2314,30,0,0,0,0,0,0,39520703,39099452,421251,0,0,0,0,0,0,61596422,61171450,424972,1667,445,1222,22074052,22071553,2499,2738,1964,774,0,0,0,0,0,0,2738,1964,774,0,0,0,0,0,0,417437,372399,45038,0,0,0,750,611,139,576211,530390,45821,1222,579,643,156802,156801,1,119925,118279,1646,0,0,0,0,0,0,119925,118279,1646,0,0,0,0,0,0
649.fotonik3d_s-1176B.champsimtrace.txt,1.323,200000000,151157621,04 hr 21 min 59 sec,0,0,1059457,1008097,1834485,90,1834395,0,0,0,629,2,627,3362227,1526839,1835388,357,5,352,1526756,1526742,14,22540635,22336926,203709,0,0,0,0,0,0,22540635,22336926,203709,0,0,0,0,0,0,2827,2795,32,0,0,0,0,0,0,2827,2795,32,0,0,0,0,0,0,37730224,29125202,8605022,0,0,0,0,0,0,51909298,43284214,8625084,27141,25964,1177,14151933,14133048,18885,3225,2776,449,0,0,0,0,0,0,3225,2776,449,0,0,0,0,0,0,2599636,765150,1834486,0,0,0,5057,4428,629,4296080,2460606,1835474,1166,809,357,1690221,1690219,2,46049,19021,27028,0,0,0,0,0,0,46049,19021,27028,0,0,0,0,0,0
648.exchange2_s-1699B.champsimtrace.txt,1.621,200000000,123368945,04 hr 12 min 40 sec,0,0,0,0,133,0,133,0,0,0,17,0,17,150,0,150,0,0,0,0,0,0,34673998,34673998,0,0,0,0,0,0,0,34673998,34673998,0,0,0,0,0,0,0,10116157,10116157,0,0,0,0,0,0,0,10116157,10116157,0,0,0,0,0,0,0,35671417,35671400,17,0,0,0,0,0,0,70836380,70836187,193,0,0,0,35164963,35164787,176,12352774,12349040,3734,0,0,0,0,0,0,12352774,12349040,3734,0,0,0,0,0,0,2190,2057,133,0,0,0,17,0,17,2207,2057,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654.roms_s-842B.champsimtrace.txt,1.377,200000002,145207469,06 hr 58 min 42 sec,0,0,18159,18088,13171,469,12702,0,0,0,8586,219,8367,28165,7055,21110,58,17,41,6350,6350,0,26285979,26283364,2615,0,0,0,0,0,0,26285979,26283364,2615,0,0,0,0,0,0,2146605,2146605,0,0,0,0,0,0,0,2146605,2146605,0,0,0,0,0,0,0,26845680,26828939,16741,0,0,0,0,0,0,41519382,41491744,27638,454,396,58,14673248,14662409,10839,2437661,2437221,440,0,0,0,0,0,0,2437661,2437221,440,0,0,0,0,0,0,13208,37,13171,0,0,0,8730,144,8586,29830,8015,21815,58,0,58,7834,7834,0,479,26,453,0,0,0,0,0,0,479,26,453,0,0,0,0,0,0
657.xz_s-3167B.champsimtrace.txt,1.595,200000002,125360280,06 hr 06 min 10 sec,0,0,212769,210907,302090,122377,179713,0,0,0,71591,9062,62529,576515,325364,251151,31269,22360,8909,171565,171565,0,30010062,28985412,1024650,0,0,0,0,0,0,30010062,28985412,1024650,0,0,0,0,0,0,1444716,1441685,3031,0,0,0,0,0,0,1444716,1441685,3031,0,0,0,0,0,0,39649834,38795685,854149,0,0,0,0,0,0,53033804,51780880,1252924,103214,19022,84192,13280756,12966173,314583,1669250,1642397,26853,0,0,0,0,0,0,1669250,1642397,26853,0,0,0,0,0,0,513471,211381,302090,0,0,0,162168,90577,71591,1176846,771896,404950,84138,52869,31269,417069,417069,0,942166,838955,103211,0,0,0,0,0,0,942166,838955,103211,0,0,0,0,0,0
